comments,date,symbol
"VALUE investing VS GARP (Growth at Reasonable Price) investing.

Mungking teman2 kebanyakan hanya pernah mendengar investasi fundamental adalah value investing. Tapi setelah saya banyak membaca dan research, ternyata Ada 2 ilmu investasi yang paling fundamental di pasar modal yaitu value investing dan garp investing. Masih ada beberapa teknik seperti TOP DOWN analysis dan BOTTOM UP analysis, tapi kali ini saya akan membahas kedua yang pertama dulu disertai dengan contoh emiten.

Apa bedanya value investing dan garp investing? Meskipun sama2 mempelajari fundamental perusahaan, tapi terdapat sudut pandang yang sangat berbeda. Return dari kedua investasi ini juga sangat berbeda.

1. VALUE INVESTING
Merupakan teknik investasi untuk mencari saham yang salah harga, membeli, dan menunggu sampai harganya sudah sesuai baru dijual. Kemudian mencari saham lain lagi yang salah harga. Begitu seterusnya sampai kiamat. Kita akan selalu menemukan saham yg cocok kriteria ini selama rajin mencari. Teknik ini sangat berfokus kepada ratio2 seperti PER dan PBV. Teknik ini tidak terlalu memperhatikan jangka panjang perusahaan karena investor akan menjual sahamnya ketika dirasa sudah mencapai harga wajarnya. MOS (margin of safety) sangat2 diperhatikan disini karena investor mengukur risk dari sini.

Buku yang cocok untuk menjabarkan teknik ini adalah THE INTELLIGENT INVESTOR bejamin graham. Teknik ini juga dipakai oleh investor legenda Indonesia yaitu bapak Lo Kheng Hong.

Saya ambil contoh kasus, ada seorang developer yang membangun 30 perumahan dalam 1 area. Dia memerlukan modal sekitar 50jt untuk membangun sebuah rumah 100m2. Harga tanah yang dibeli adalah seharga 100rb per meter.

Setelah dihitung2, modalnya adalah
- Pembangunan 1 rumah 50jt
- 100m tanah berarti 10jt
Total modal 60jt

Si developer akan dengan senang hati menjual 300jt untuk 1 rumah, sesuai dengan harga rumah2 di daerah situ. Keuntungan yang didapat adalah 240jt. Bagger 400%

Tetapi cukup naas bagi developer karena mall gede di seberang perumahan akan renovasi selama 3 tahun (cuma contoh ya). Harga perumahan otomatis akan turun karena tempat itu akan sepi selama 3 tahun. Kegiatan usaha akan sepi dan pengunjung tidak ada alasan buat kesitu.

Akhirnya si developer mau menjual dengan harga 150jt. Masih untung kan? Investor yang menganut value investing akan sangat senang sekali dengan kesempatan ini, mereka akan membeli sebanyak yang mereka bisa. Harga rumah akan kembali menjadi 300jt kalau mallnya kembali beroperasi.

Itulah yang dinamakan value investing, karena harga asli rumah terdiskon oleh hal sementara. Margin Of Safety adalah 50% (150jt : 300jt)

Contoh emiten value stock adalah yang pernah saya bahas sebelumnya di . Pendapatan terbesar dari perusahaan MAIN adalah pakan ternaknya, dimana hal ini sangat berhubungan dengan harga jagung. Saat ini harga jagung sangat tinggi yang mengakibatkan COGS untuk produksi pakan cukup tinggi, tapi begitu harga jagung turun, akan terjadi kenaikan keuntungan dari sektor pakan ternaknya.

Di sisi lain bisa dilihat walaupun LK q3 MAIN tidak bagus, tapi harganya sudah tidak turun lagi, artinya harga saham MAIN sudah di bottom dan tidak bisa dihargai lebih rendah lagi. Hal ini memberikan sense of safety kepada investor dari sisi RISK.


2. GARP INVESTING
Merupakan sebuah teknik investing dengan menganalisa keseluruhan perusahaannya dari bisnis model, produk, GCG, MOAT atau kelebihannya dibanding competitor lain. Jujurly ini lebih susah dan lebih banyak PRnya dibanding value investing, tapi percaya aja, kerja keras tidak akan mengkhianati 😁. Warren buffet pernah mengatakan ""It's far better to buy a wonderful company at fair price than a fair company at wonderful price"". Sudah bisa disimpulkan ya OPA Warren tim mana 😆

Dulu Warren Buffet menganut sistem Value Investing, namun dengan bertambahnya pengalaman, beliau akhirnya memodifikasi tekniknya menjadi GARP. Beliau mencari perusahaan yang mempunyai potensi growth yang besar dengan moat kuat. Tidak apa jika harganya sudah naik karena menurut beliau, dengan growth yang konsisten, harganya akan terus naik. Kalau bisa, beliau ingin hold 1 saham selamanya tanpa dijual. Contoh saham yang dibeli dan di hold selamanya adalah COCA COLA.

Total biaya pembelian Warren Buffet di coca cola adalah sebesar $1,3 milyar, setelah 27 tahun, total saham coca cola yang dimiliki Buffet adalah $24,2 milyar.

Dividen gimana?
tahun 2016 adalah $560jt
tahun 2017 adalah $592jt
tahun 2018 adalah $624jt

Dari sini dividen aja uda memberikan 50% capital awal yang diinvestasikan. Bisa jadi suatu saat dividen per tahun saja sudah kasi om Buffet bagger dari investasi awalnya.

Kalau kita ibaratkan contoh developer yang di atas, itu ibarat setelah dia bangun perumahan, mall baru akan dibangun dalam 3 tahun ke depan, rumah sakit dan sekolah juga akan dibangun. Jadi pembeli rumah sudah tau duluan info itu dan membeli rumahnya, jadi GROWTH akan terjadi dalam beberapa waktu ke depan.

Buku yang menjelaskan secara rinci tentang teknik ini adalah ONE UP ON WALLSTREET by peter lynch

Peter Lynch adalah salah satu investor GARP investing yang paling sukses! Kebanyakan investasi beliau yang sukses itu ada di perusahaan kecil menengah, dimana ruang untuk tumbuh masih sangat besar!

Tapi tentu saja ga sembarangan masuk di sahamnya ya, kita harus nego2 harga dulu, lihat dulu sahamnya lagi ada masalah ga? Jadi tetap membeli saham murah tapi dengan peluang growth yang tinggi.

Contoh saham yang masuk kriteria ini adalah yang dibeli pak LKH tahun 1998 dengan harga Rp 250 dan dijual 6 tahun kemudian di harga Rp 15rb. Jadi pak Lo memanfaatkan situasi krisis dan membeli saham salah harga yang juga GROWTHnya tinggi. Wah! Ini sih JACKPOT! Saham2 seperti inilah yang menurut saya bisa memberikan return 100x bagger!

Saham lain yang menurut saya masuk kriteria GARP itu adalah . Pembaca saya pasti sudah tidak asing lagi dengan saham ini karena sudah saya kupas tuntas. Bisa baca di
Part 1
Part 2
Tapi balik lagi, kenapa saya merasa AISA cukup menjanjikan?
1. Saya pernah ngobrol langsung dengan dewan direksinya di RUPS, saya banyak bertanya dan jawabannya sangat masuk akal dan pintar dalam menangani masalah yang sedang terjadi. Mereka tidak terburu2, semuanya sudah ada schedulenya
2. Merk TARO sudah sangat dikenal org, jadi perusahaan ini bukan mulai dari 0. Skr mereka sedang mengembangkan BIHUNKU karena marginnya cukup promising untuk meningkatkan Gross Profit Margin perusahaan
3. Produk taro dan bihunku saya sudah coba sendiri dan menurut saya enak produknya. Bihunku ga kalah dari rasa Indomie, cuma beda produk aja
4. AISA dibeking sama grup FKS yang merupakan konglomerasi yang sangat besar. Ada perusahaan tepung juga, jadi AISA bisa dapat harga spesial karena dari grup sendiri juga. Logistik dll juga dicover
5. Harga saham sekarang yang sangat menarik. AISA pernah kena kasus berat dengan PSP sebelumnya sehingga dihukum sangat berat oleh market. Dulu aisa pernah dihargai Rp 2000 dan sekarang hanya dihargai Rp 170 (ga bisa bayangkan kalau balik ke harga awal atau bahkan lebih lagi. TO INFINITY AND BEYOND!

Oke, cukup sekian dulu sharing hari ini biar ga kepanjangan. Kedua teknik ini sama2 bagus, keduanya bisa menghasilkan return yang cukup signifikan jika dilakukan yang benar.

Best of luck dan semoga anda bisa mendapatkan multibagger dalam perjalanan investasi anda

Random tag


.
.
.

Semua yg saya share itu adalah hasil research pribadi. Tetap harus DYOR untuk mendapatkan conviction sendiri. Kalau ketinggalan kereta gpp, nanti saya akan terus mencari hidden gem versi saya dan akan share info2nya buat referensi teman2. Salam Cuan Bagger!!!","27 Nov 22, 10:04",MAIN
"MENSTABILKAN EMOSI DALAM BERBURU CALON MULTIBAGGER
=============================================


Selamat malam stockbitor, meluangkan waktu menyapa teman teman Setelah akhir akhir ini dikejar deadline di sektor riil Krn udh mendekati penghujung tahun. yah, cukup menguras energi dan kelar lebih cepat drpd perkiraan. Setelah itu, berusaha keras untuk menstabilkan emosi saya, dan menjauhkan diri dari market dan stream. kenapa? karena salah satu kunci utama menurut saya dalam mengambil keputusan adalah psikologis.

Sebenarnya udh rancang liburan juga untuk merefresh kembali pikiran saya, namun ada aja kendala teknis nya yang mengurung niat saya.


Sedikit cerita, ada emiten yang udh saya lepas sebagian Jumat sore kemaren Krn udh multibagger. bukan karena bisnisnya sudah tidak seksi atau kinerja perusahaannya jelek tapi ada emiten lain yang lebih menarik yang sudah masuk watchlist yang berpotensi menjadi calon multibagger.

Psikologis dalam pengambilan keputusan investasi pribadi menurut saya sepaket dengan analisa. setelah mengumpulkan semua data yang saya perlukan, menganalisa semua data dan laporan keuangan sehingga saya bisa menemukan conviction dan pada akhirnya akan memperkuat mental saya dalam menghadapi pasar modal.

Bayangkan ketika setelah kita menganalisa tapi tidak menemukan conviction. yang terjadi setiap hari adalah perasaan was was akan dibawa nyelam kah aset kita? meskipun kita tau valuasi dr perusahaan itu sendiri. psikologis banyak sedikit turut terguncang ketika Harga terus turun yang menjadi kita malah ga sabaran.

Lalu,,, apa yang saya lakukan,,, saya bermeditasi dahulu. karena saya kurang dukungan lingkungan sekitar dalam berinvestasi saham. kesulitan sharing yang membuat saya lebih otodidak dalam mencari semua data dan informasi tentunya harus serba hati hati dalam mengambil keputusan.

Sedikit tips untuk teman teman sebelum membeli saham,
1. pastikan kembali data dan informasi didapat akurat
2. Analisa lebih mendalam baik secara teknikal ataupun fundamental
3. Pastikan saat entry, punya conviction yg kuat
4. tetap jaga psikologis
5. Sabar.
6. bersyukur.


Selamat malam, selamat bersantai ria,,,

tag random","26 Nov 22, 21:09",MAIN
"""A lot of people with high IQs are terrible investors because they’ve got terrible temperaments. You need to keep raw, irrational emotion under control.""

""Banyak orang dengan IQ yang tinggi adalah investor yang buruk karena mereka memiliki temperamen yang buruk. Anda perlu mengendalikan emosi yang kasar dan tidak rasional.""

—Charlie Munger

Translated by


Random tag:","26 Nov 22, 14:13",MAIN
"Ijin ikutan berbicara bang suhu, saya juga hold $WMUU sya jg percaya dari pembahasan setelah ipo dari pak tum karena gak mungkin seorang pak tum menipu pemegang saham nya, cuman kita hrus liat lg sektor poultry emang sedang turun, pnyebab nya karna pakan naik, adanya ppkm q1 q2 dll, apakah penurunan saham peternakan ini wajar atau tidak ? Harus di analisa lg apakah harga di bawah ini sedang Diskon ? Atw emang perushaan nya yg buruk ? $JPFA $MAIN $CPIN , kalo pengen saham nya naik terus menerus ya beli aja saham yg bagus tp cuman ada beberapa doang itu pun pasti ada turun nya. Mohon bimbingan nya para suhu investor 🙏","25 Nov 22, 14:27 · Edited on 29 Nov 22, 10:27",MAIN
"Prediksi Ayam lebih akurat daripada prediksi AWS Machine Learning Jepang vs Jerman gan, haka emiten ayam gan

$JPFA $CPIN $MAIN $SIPD $LUCY","23 Nov 22, 22:16 · Edited on 23 Nov 22, 22:16",MAIN
$BAPA $BUDI $MAIN $MAIN,"21 Nov 22, 19:51",MAIN
BUKAN $MAIN,"21 Nov 22, 13:53",MAIN
salah pilih mentor. deritah tiada henti 🙊 WASPADA !!! berbahagialah mrekah nyang tidak bertelingah. tapi mendengar 🤺 obelix bin ikanputin. HOMOsapiens $MAIN $UANG $TRUS $BUKA $DADA,"20 Nov 22, 11:26",MAIN
$MAIN saham sampah. pailit aja sekalian,"18 Nov 22, 10:04",MAIN
"$WMUU inget broh...natalan yg di olah jadi hidanga spesial itu KALKUN broh, bukan ayam wkwkw
receh banget kalo berharap ayam ayaman terbang saat natal dan tahun baru, sebab sejati nya ayam itu ""didarat"" paling terbang ke pohon sebelah atau ke genting rumah tetangga..tapi PASTI mendarat lagi ketanah.
colek $CPIN, $JPFA,$MAIN,$WMPP","17 Nov 22, 18:27",MAIN
"Sumber Data dan Informasi dalam Analisis Fundamental

Ada berbagai sumber data dan informasi yang dapat digunakan untuk mempelajari dan menganalisa fundamental suatu perusahaan. Sumber-sumber data dan informasi itu dapat diklasifikasikan ke dalam 2 kelompok, yaitu sumber primer dan sumber sekunder.

1. Sumber primer adalah sumber data dan informasi yang secara resmi dikeluarkan oleh perusahaan yang bersangkutan, seperti: 
• Prospektus perusahaan
• Laporan tahunan perusahaan
• Materi public expose dan laporan hasil public expose perusahaan
• Laporan keuangan perusahaan
• Risalah rapat umum pemegang saham perusahaan
• Berbagai pengumuman dan keterbukaan informasi lainnya yang dikeluarkan perusahaan

Sumber-sumber primer ini harus menjadi dasar utama kita dalam menganalisa fundamental perusahaan. Sumber-sumber ini dapat diperoleh melalui web atau web perusahaan yang bersangkutan.

2. Sumber sekunder adalah sumber data dan informasi yang dikeluarkan oleh pihak ketiga di luar perusahaan yang bersangkutan, seperti:
• Penyedia rekap data keuangan perusahaan dan screening tools, seperti RTI Business, Yahoo Finance, Reuters, dan sebagainya
• Laporan riset analis dari berbagai sekuritas dan lembaga riset
• Berbagai publikasi dan berita
• Informasi dari kenalan yang bekerja dalam industri terkait
• Dan sebagainya

Sumber-sumber sekunder ini tidak sepatutnya menjadi dasar utama kita dalam menganalisa fundamental perusahaan. Walaupun demikian, kita dapat menggunakannya sebagai alat bantu, pelengkap, dan bahan pertimbangan tambahan dalam analisa kita.

Bila Anda ingin berinvestasi secara serius, alangkah baiknya bila Anda memiliki folder khusus yang berisi kumpulan dokumen di atas, terutama terkait dengan perusahaan yang Anda minati. Namun, jangan hanya mengoleksinya saja. Baca, analisa, kritisi, komentari, dan buat catatan Anda sendiri berkenaan dengan perusahaan itu! Singkatnya, ""tenggelamkan"" diri Anda ke dalam data dan informasi itu sampai Anda memahami perusahaan itu sedalam-dalamnya. Ingat, membeli saham berarti membeli bisnis. Dan, membeli bisnis yang tidak Anda pahami sama dengan berjudi, bukan berinvestasi.

Bagaimana? Serius ingin menjadi investor? :)

Keep learning, be excellent, and achieve your dream!

Posted by


Random tag:","17 Nov 22, 10:30",MAIN
$BUDI dan $BIMA $MAIN $BOLA mana yang lebih menarik ??,"16 Nov 22, 21:33",MAIN
@mtchr $MAIN ada diporto saya semoga terbang lah sdh lama ada dibawah.,"15 Nov 22, 19:40",MAIN
$MAIN EPS PER minus dan debt equity ratio nya di atas 1x. dilihat dari book value memang diskon. tetapi DER tinggi menaikan resiko.,"15 Nov 22, 17:22",MAIN
dengan kondisi sekarang lebih murah $MAIN,"15 Nov 22, 17:02",MAIN
"$JPFA akhir tahun 2021 tutup di 1720 posisi sekarang (14 nov 2022) 1370 koreksi 20%

$CPIN akhir tahun 2021 tutup di 5950 posisi sekarang (14 nov 2022) 5800 koreksi 2.5%

$MAIN akhir tahun 2021 tutup di 670 posisi sekarang (14 nov 2022) 550 koreksi 17.9%

$JPFA masih ketinggalan dan layak di beli. apalagi dengan dibukanya eksport malaysia.

disc on.","15 Nov 22, 13:57",MAIN
"Penjualan Naik, Malindo Feedmill (MAIN) Kuartal III-2022 Malah Rugi Rp50,96 Miliar
https://bit.ly/2fel7Aq - PT Malindo Feedmill (MAIN) sampai 30 September 2022 mencatat rugi Rp50,96 miliar. Menukik 173 persen dari periode sama tahun lalu dengan tabulasi laba Rp18,65 miliar. Efeknya, laba per saham dasar anjlok menjadi minus Rp23 dari sebelumnya Rp8.

Penjualan bersih Rp8,37 triliun, mele...","13 Nov 22, 08:40",MAIN
pcayah samak gw aje kak 🙊 dijamin engak luntur sampek kakek nenek $SEMA $KEEN $ENAK $MAIN $UANG,"12 Nov 22, 13:42",MAIN
"donald tram said ""AN IDIOT BUT NOT STUPID"" 🙊 $MAIN $UANG sambil $BUKA $DADA $ESTI","10 Nov 22, 17:36",MAIN
Laporan Bulanan Registrasi Pemegang Efek [MAIN],"10 Nov 22, 16:40",MAIN
$MAIN ini saham ayam2 an turun terus dari high 912. kpn lah naik ini saham,"10 Nov 22, 15:35",MAIN
"$MAIN kendati di Q3 dapat laba tipis, tapi secara ytd masih rugi 51 milyar. Padahal penjualan sampai 8,371 Triliun

data dibawah disajikan dalam milyar rupiah","10 Nov 22, 08:04",MAIN
@OSON menurut pengalaman saya malah manajemen $MAIN memiliki GCG yg baik,"7 Nov 22, 16:55",MAIN
"$JPFA $CPIN $MAIN

Sektor poultry adalah sektor yang menarik untuk diperhatikan karena sektor poultry adalah sektor yang memiliki room for growth yang besar. Daging ayam adalah salah satu favorit makanan orang Indonesia, tetapi tingkat konsumsi per kapita di Indonesia masih sangat rendah jika dibandingkan negera tetangga, Malaysia.

Ketiga perusahaan seperti JPFA CPIN MAIN memiliki fokus segmen yang berbeda”. Cthnya seperti MAIN, yg fokus ke pakan ternak sehingga kenaikan harga jagung dan harga soybeans sangat merugikan perusahaan. Tetapi tidak dengan JPFA CPIN yang memiliki downstream business yang kuat.

Faktor yang perlu diperhatikan:
1. Harga jagung nasional
2. Harga soybeans
3. Supply and demand ayam broiler

Sekarang ada berita flu burung yang terjadi di luar negeri, apakah ini akan menjadi sebuah history yang akan terulang ? Let’s see","7 Nov 22, 10:57",MAIN
"🔥 🔥 🚒 🚒 🔥 🔥
$IHSG $CPIN $JPFA $MAIN $WMUU
🔥 🔥 🚒 🚒 🔥 🔥","7 Nov 22, 10:19",MAIN
"$MAIN pelan-pelan ke 900 lagi, entah apa beritanya 🧐","5 Nov 22, 16:51",MAIN
$MAIN,"4 Nov 22, 05:39",MAIN
"$MAIN mengapa MAIN terpuruk paling dalam sendiri,dibandingkan saudara sepeguruannya?$JPFA,$CPIN?","1 Nov 22, 15:13",MAIN
"$MAIN terpuruk ku sendiri

$CPIN $JPFA $WMUU $CPRO","1 Nov 22, 13:35",MAIN
"KINERJA EMITEN 9M22

$JSPT
PENDAPATAN Rp957.5 miliar (9M22) vs. Rp326.2 miliar (9M21)
LABA BERSIH* -Rp28.5 miliar (9M22) vs. -Rp185.2 miliar (9M21)

$MAPA
PENDAPATAN Rp6,823.1 miliar (9M22) vs. Rp3,799.9 miliar (9M21)
LABA BERSIH* Rp805.5 miliar (9M22) vs. Rp1.4 miliar (9M21)


PENDAPATAN Rp2,458.1 miliar (9M22) vs. Rp1,652.1 miliar (9M21)
LABA BERSIH* -Rp106.8 miliar (9M22) vs. -Rp74.0 miliar (9M21)


PENDAPATAN Rp18,821.2 miliar (9M22) vs. Rp12,080.5 miliar (9M21)
LABA BERSIH* Rp1,496.6 miliar (9M22) vs. -Rp83.4 miliar (9M21)


PENDAPATAN Rp8,370.9 miliar (9M22) vs. Rp6,715.0 miliar (9M21)
LABA BERSIH* -Rp51.0 miliar (9M22) vs. Rp18.7 miliar (9M21)

*Laba bersih yang diatribusikan kepada pemilik entitas induk
Sumber: Emiten,","1 Nov 22, 02:13 · Edited on 1 Nov 22, 11:39",MAIN
"sudah ada perbaikan, semoga mulai turn around saham $MAIN","31 Oct 22, 19:12",MAIN
Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [MAIN],"31 Oct 22, 17:10",MAIN
$CPIN $JPFA $MAIN,"25 Oct 22, 08:38",MAIN
"Perkuat Permodalan Sreeya Sewu (SIPD) Akan Rights Issue 500 Juta Saham
.
Baca selengkapnya: https://cutt.ly/2NuiH7c
.
$SIPD $MAIN $JPFA","25 Oct 22, 05:40",MAIN
"“The psychologist Roy Baumeister has shown that willpower is a limited resource, so we have to be careful not to deplete it.”
— Guy Spier

Tag;
$ADES
$NISP
$WINS
$MAIN","24 Oct 22, 19:52",MAIN
"Kuartal 3 2022: Bisi International (BISI) Cetak Potensi Dividen Rp114 Per Saham
.
Baca selengkapnya: https://cutt.ly/PNqRM6A
.
$CPIN $CPRO $BISI $JPFA $MAIN","23 Oct 22, 12:21",MAIN
"$MAIN Missed Prediction
Harga Anjlok dari 655 ke 530
Minus 19,08%
Duit 1 juta berubah jadi 800rb","22 Oct 22, 10:32",MAIN
"""The reality is that I need to be challenged and interested, as long as the risk and reward is in line.""
— Sam Zell

Random tag;
$RALS
$MAIN
$TOTL
$NISP","21 Oct 22, 20:03",MAIN
"Senggol 1 sektor

$CPIN $WMUU $JPFA $MAIN","21 Oct 22, 11:36",MAIN
$MAIN,"20 Oct 22, 18:07",MAIN
"$MAIN

Grup Malindo Feedmil (MAIN) dan Sariraya Teken MoU Ekspor ke Jepang

Produk olahan anak usaha MAIN ini diklaim telah memiliki Nomor Kontrol Veteriner (NKV) berstandar eropa dan bersertifikat halal MUI.

https://bit.ly/3rQWNH6, JAKARTA – Produsen makanan olahan PT Malindo Food Delight (MDF) menandatangani nota kesepahaman (memorandum of understanding/MoU) dengan importir Sariraya . Anak perusahaan PT Malindo Feedmill Tbk. (MAIN) tersebut menyepakati kerja sama untuk ekspor makanan olahan ke Jepang pada 2023.

Kesepakatan tersebut ditandatangani oleh Rewin Hanrahan dari PT Malindo Food Delight dan Teguh Wahyudi sebagai perwakilan Sariraya . Nilai ekspor tersebut sebesar US$200.000 atau setara Rp3,09 miliar (kurs Rp15.491).","20 Oct 22, 08:52",MAIN
"Grup Malindo Feedmil (MAIN) dan Sariraya Teken MoU Ekspor ke Jepang
Produsen makanan olahan PT Malindo Food Delight (MDF) menandatangani nota kesepahaman (memorandum of understanding/MoU) dengan importir Sariraya Co.Ltd. Anak perusahaan PT Malindo Feedmill Tbk. (MAIN) tersebut menyepakati kerja sama untuk ekspor makanan olahan ke Jepang pada 2023.Kesepakatan terseb...","19 Oct 22, 20:25",MAIN
"""I think investors ought to focus on making sure that the stock is within their circle of competence, that it's worth a lot more than it's valued at - and once you have those two things, a stop-loss makes no sense.""
— Mohnish Pabrai

$ADES
$NISP
$ULTJ
$TOTL","17 Oct 22, 07:41",MAIN
"$LPPF arti downtrend dan uptrend

15.000 ke 1500 = -90%

900 ke 4500 = +400%

pemikiran investor:
kalopun anda rugi max anda rugi -90% atau -100%
tapi kalo anda cuan, seolh tanpa batas > 100%
bisa +400% atau bahkan +1000% atau lebih.

kalau tdk suka dengan ketidakpastian ini selama 4-5 tahun

masih ada alternatif scalping yg hanya 30-50 menit an
koentji-nya cm 1 , tahu kapan exit-nya
entah exit rugi dikit atau cuan dikit / banyakan

intinya Risk : Reward Ratio mesti gedean REWARD nya
jd selamat ber- saham 🎲","16 Oct 22, 11:33",MAIN
$MAIN saham burem. Akankah turun ke 380 kayak covid dl. Madesu,"15 Oct 22, 00:24",MAIN
"$MAIN yg ALL IN 700 menunggu cukup lama.

salah satu kelemahan menabung saham adalah jika sahamnya lesu... tentu dapat membuat patah semangat.

pd akhirnya ketekunan dan konsistensi yg bikin para penabung saham meraih cuan.

agak berbeda dgn scalping dan trading yg mencari momen ramai seperti $PNLF $BMTR saat TAYANG 🧐

kenaikan signifikan🚀🚀🚀","14 Oct 22, 20:52",MAIN
$MAIN $KBLI $RALS $KINO $BIRD,"14 Oct 22, 11:13",MAIN
@fr3d09 @phillip21 @hilmiazzi @LuckInvestor88 $MAIN mulai terlihat arahnya ke 500 ya gaess..,"14 Oct 22, 10:19",MAIN
@hireyco Kinerja $MAIN memble sendiri.,"13 Oct 22, 20:40 · Edited on 13 Oct 22, 20:40",MAIN
$MAIN,"12 Oct 22, 14:52",MAIN
"Pengumuman! Segini Harga Acuan Daging Ayam dan Telur
https://cutt.ly/RBvyUbc




$MAIN $JPFA $CPIN haka besok meroket perunggasan","11 Oct 22, 21:17",MAIN
"Pemerintah Pangkas Populasi Ayam, Simak Rekomendasi Emiten Unggas CPIN, JPFA, dan MAIN
https://bit.ly/147E996, JAKARTA — Kebijakan penyeimbangan pasokan ayam yang mulai diterapkan pemerintah dinilai berdampak positif bagi emiten-emiten unggas. Namun sektor ini masih harus mengantisipasi sentimen negatif jangka pendek dari harga rendah ayam potong dan hasil kinerja Kuartal III/2022.Kementerian P...","11 Oct 22, 18:10",MAIN
