comments,date,symbol
"Mahkota Group (MGRO) Pacu Pengembangan Hilirisasi Kelapa Sawit
. PT Mahkota Group Tbk (MGRO) semakin memacu pengembangan hilirisasi produk sawitnya di tahun ini. Selain mengekspor produk Refined Bleached Deodorized Palm Oil (RBDPO) pihaknya juga berencana meningkatkan kapasitas refinery.  Catatan Kontan, Mahkota Group telah melakukan ekspor RBDPO sejak perten...","24 Aug 22, 17:55",MGRO
"$MGRO Akuisisi Pabrik Kelapa Sawit Baru

https://cutt.ly/GXwJgcc","12 Aug 22, 06:00",MGRO
"Lewat Anak Usaha, Mahkota Group (MGRO) Kuasai Pabrik Kelapa Sawit
. PT Mahkota Group Tbk (MGRO) lewat anak usahanya, PT Mutiara Unggul Lestari menambah kepemilikan saham di PT Karya Pratama Niagajaya menjadi 52%.  Sekretaris Perusahaan Mahkota Group Elvi menjelaskan Mutiara Unggul Lestari telah menambah kepemilikan saham Karya Pratama Niagajaya dari 40% menjadi ...","12 Aug 22, 04:40",MGRO
"Mahkota Group (MGRO) Akuisisi Pabrik Kelapa Sawit Anyar
Emiten perkebunan PT Mahkota Group Tbk (MGRO) melakukan penambahan kepemilikan saham di PT Karya Pratama Niagajaya yang mengoperasikan pabrik kelapa sawit.Berdasarkan keterangan resmi perusahaan pada Kamis (11/8/2022), MGRO melalui anak usahanya, PT Mutiara Unggul Lestari telah melakukan penambahan...","11 Aug 22, 23:25",MGRO
"Mahkota Group (MGRO) Jadi Pengendali Pabrik Sawit Dekat KEK Sei Mangkei
Emiten perkebunan PT Mahkota Group Tbk. (MGRO) melakukan penambahan kepemilikan saham di PT Karya Pratama Niagajaya.Berdasarkan keterangan resmi perusahaan pada Kamis (11/8/2022), MGRO melalui anak usahanya, PT Mutiara Unggul Lestari telah melakukan penambahan kepemilikan saham di PT Karya Pratama ...","11 Aug 22, 15:26",MGRO
"Mahkota Group (MGRO) Perbesar Kepemilikan Saham di Karya Pratama Niagajaya
. PT Mahkota Group Tbk (MGRO) lewat anak usahanya, PT Mutiara Unggul Lestari menambah kepemilikan saham di PT Karya Pratama Niagajaya menjadi 52%.  Sekretaris Perusahaan Mahkota Group Elvi menjelaskan Mutiara Unggul Lestari telah menambah kepemilikan saham Karya Pratama Niagajaya dari 40% menjadi ...","11 Aug 22, 12:11",MGRO
"Tambah Perkasa, Mahkota Group (MGRO) Kuasai Pabrik Sawit Berkapasitas Jumbo
EmitenNews.com—PT Mahkota Group Tbk (MGRO) melalui anak usahanya, PT Mutiara Unggul Lestari, menjadi pengendali PT Karya Pratama Niagajaya yang merupakan pengelola pabrik kelapa sawit di Sumatra Utara (Sumut).
 
""Mahkota Group pada 8 Agustus 2022 melalui entitas anak yakni PT Mutiara Unggul Lesta...","11 Aug 22, 11:56",MGRO
"Aksi Korporasi Mahkota Group (MGRO): Kuasai Pabrik Kelapa Sawit
JAKARTA, PT Mahkota Group Tbk (MGRO) melalui anak usahanya, PT Mutiara Unggul Lestari, menjadi pengendali PT Karya Pratama Niagajaya yang merupakan pengelola pabrik kelapa sawit di Sumatra Utara (Sumut).“Mahkota Group pada 8 Agustus 2022 melalui entitas anak yakni PT Mutiara Unggul Lestari telah m...","10 Aug 22, 21:25",MGRO
"News Update
👉 IHSG berakhir hijau, naik 0,22% ke posisi 7,102 Investor Asing Net buy Rp 1,32 Triliun
👉 Perkasa, Hari ini Rupiah di tutup menguat 0,17% ke level Rp 14,850/USD.
👉 Kemendag menyita 2,128 ton baja dari China karena tidak memenuhi SNI.
👉 $WTON incar kontrak beton Pracetak proyek pembangunan Ibu Kota Negara.
👉 Alokasikan Capex Rp 750M, $MTEL akan membangun jaringan fiber optic sepanjang 9.000Km
👉 Sebelum gelar Right Issued, $PBRX naikkan modal dasar menjadi Rp 875M
👉 naikkan harga pelaksanaan Rights Issued jadi Rp 900/saham.
👉 mengakuisisi kepemilikan saham PT karya Pratama Niagajaya, Yakni perusahaan kelapa sawit berkapasitas 45Ton/jam.","9 Aug 22, 16:32",MGRO
"Mahkota Group puts more in palm refinery company
MGRO - PT. Mahkota Group Tbk Rp 900 0 (1,00%) More Info! JAKARTA. PT Mahkota Group Tbk (MGRO), via one of its subsidiaries, has raised its stock ownership in PT Pratama Niagajaya, a palm refinery company. Post this additional investment, through PT Mutiara Unggul Lestari, MGRO gains control ov...","9 Aug 22, 14:10",MGRO
Laporan Informasi atau Fakta Material Press Release MGRO Tanggal 9 Agustus 2022 [MGRO],"9 Aug 22, 11:40",MGRO
Laporan Bulanan Registrasi Pemegang Efek [MGRO],"8 Aug 22, 17:20",MGRO
"$MGRO pada Q2 2022 membukukan Rugi Bersih Rp (8 B) atau turun -138.9% dibanding Q2 2021 sebesar Rp 22 B. Pada perdagangan saat ini, PE Ratio (TTM) perseroan berada di level 42.50x.

Pendapatan meningkat 37.6% menjadi Rp 1,955 B. Gross Profit Margin di kuartal ini adalah 14.7% dibandingkan dengan 12.1% di periode yang sama tahun lalu. Laba Kotor tercatat naik 67.0% menjadi Rp 287.73 B.

Sementara itu Beban Keuangan $MGRO tercatat sebesar Rp (25 B). Total Debt pada Q2 2022 sebesar Rp 1,574 B dibanding Rp 874 B di Q2 2021. Dengan demikian, Debt to Equity Ratio menjadi 2.54 dibanding 1.54 pada kuartal lalu.

Dari sisi Arus Kas, melaporkan negative Operating Cashflow sebesar Rp (210 B). Selain itu, emiten telah menyerap Capex pada periode ini senilai Rp (15 B) sehingga Free Cash Flow tercatat Rp (225 B).

Data tersaji dalam kuartalan, bukan year to date.

Selengkapnya Data Finansial bisa diakses","2 Aug 22, 19:47",MGRO
"Masih Merugi, Mahkota Group (MGRO) Optimistis Mampu Balikkan Keuangan di Semester II/2022
PT Mahkota Group Tbk (MGRO) optimistis mampu mencatatkan laba bersih hingga akhir tahun 2022 setelah mencatat kerugian pada semester I/2022.MGRO membukukan pendapatan senilai Rp4,17 triliun pada semester I/2022. Pendapatan ini meningkat 57,3 persen dibanding periode yang sama tahun lalu terdorong o...","2 Aug 22, 13:25",MGRO
Penyampaian Bukti Iklan Informasi Laporan Keuangan Interim [MGRO],"1 Aug 22, 19:30",MGRO
Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [MGRO],"29 Jul 22, 09:40",MGRO
"menu besok (22/07/2022)
$CAMP $BUKA $FREN $SHIP
TLKM BBSS BIPI $MGRO

DYOR, Disc On
happy cuan","21 Jul 22, 22:39",MGRO
Laporan Bulanan Registrasi Pemegang Efek [MGRO],"7 Jul 22, 12:10",MGRO
$MGRO bandar akum sejak lama nih cuman belum ada yang peduli,"14 Jun 22, 18:34",MGRO
Laporan Bulanan Registrasi Pemegang Efek [MGRO],"8 Jun 22, 11:40",MGRO
"$MGRO pada Q1 2022 membukukan Laba Bersih Rp 6 B atau naik 128.4% dibanding Q1 2021 sebesar Rp (21 B). Pada perdagangan saat ini, PE Ratio (TTM) perseroan berada di level 28.95x.

Pendapatan meningkat 80.0% menjadi Rp 2,224 B. Gross Profit Margin di kuartal ini adalah 7.7% dibandingkan dengan 13.6% di periode yang sama tahun lalu. Laba Kotor tercatat naik 2.3% menjadi Rp 171.27 B.

Sementara itu Beban Keuangan $MGRO tercatat sebesar Rp (17 B). Total Debt pada Q1 2022 sebesar Rp 1,149 B dibanding Rp 834 B di Q1 2021. Dengan demikian, Debt to Equity Ratio menjadi 1.76 dibanding 1.53 pada kuartal lalu.

Dari sisi Arus Kas, melaporkan negative Operating Cashflow sebesar Rp (282 B). Selain itu, emiten telah menyerap Capex pada periode ini senilai Rp (3 B) sehingga Free Cash Flow tercatat Rp (285 B).

Data tersaji dalam kuartalan, bukan year to date.

Selengkapnya Data Finansial bisa diakses","8 Jun 22, 10:44",MGRO
Keterbukaan Informasi terkait Aksi Korporasi - Dividen Tunai - 30052022 [MGRO],"30 May 22, 16:30",MGRO
"News Update
👉 Bergerak variatif, IHSG ditutup naik 0,16% ke level 7,037 dengan Net Sell Asing Rp 1,83M
👉 Rupiah di tutup menguat 0,12% ke level Rp 14,557/USD pada hari ini 30 Mei 2022.
👉 RI melakukan Ekspor Batubara ke BUMN-nya Malaysia senilai USD 2,64M
👉 $MGRO akan membagikan deviden tunai sebesar Rp 24,67M atau Rp 7/saham.
👉 Batu bara membara, $GEMS meraih Laba bersih USD 133,44jt di Q-I/2022, naik 35,71% secara yoy.
👉 Beban bengkak, $LINK catatkan laba bersih Rp 128,09M di kuartal I/2022, merosot 48,5% secara yoy.
👉 Harga Emas membuat meraih Laba bersih USD 1,9jt di Q-I/2022, naik 14% yoy.
👉 akan membagikan deviden tunai sebesar Rp 779,83M atau Rp 18,78/saham.","30 May 22, 15:23",MGRO
"HASIL RUPS MEI 2022 MGRO
Download PDFHasil Rapat Umum Pemegang Saham TahunanPT Mahkota Group Tbk. (MGRO) RUPS TahunanRapat Umum Pemegang Saham dihadiri oleh pemegang saham yang mewakili 2.894.029.300 (dua miliar delapan ratus sembilan puluh empat juta dua puluh sembilan ribu tiga ratus) saham atau 82,09% (delapan puluh dua...","30 May 22, 14:58",MGRO
Ringkasan Risalah Rapat Umum Para Pemegang Saham Tahunan [MGRO],"30 May 22, 12:10",MGRO
"$MGRO
in Channel up.

$MYOR $ICBP","28 May 22, 13:51",MGRO
Laporan Informasi atau Fakta Material Pemberian jaminan perusahaan dari entitas anak kepada kreditur untuk menjamin pelunasan hutang entitas dari entitas anak (KOREKSI) [MGRO],"25 May 22, 17:30",MGRO
Laporan Informasi atau Fakta Material Pemberian jaminan perusahaan kepada kreditur untuk menjamin pelunasan kredit entitas dari entitas anak (KOREKSI) [MGRO],"25 May 22, 17:20",MGRO
Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [MGRO],"12 May 22, 21:26",MGRO
ada yg punya $MARK $MGRO dan berhak ikut RUPS tapi gk bisa ikut?,"12 May 22, 11:57",MGRO
"Berikut rangkuman untuk update laporan keuangan Q1 Tahun 2022 yang keluar pada tanggal 10 Mei 2022.

- Data dalam milyaran rupiah
- Sort berdasarkan ROE tertinggi
- kurs Rp 14.300/USD

$ITMG $HRUM $PSSI $PRDA $MGRO","11 May 22, 03:08",MGRO
"Hasil Screening Saham Swing Pasca-Lebaran [09/05/2022]
Disclaimer: DYOR. Hasil screening ini hanyalah sebagai panduan bagi trader ataupun investor untuk mempertimbangkan emiten yang tertulis sebagai langkah awal untuk dapat dianalisis lebih lanjut. Postingan ini juga bukan merupakan ajakan untuk membeli maupun menjual emiten yang tertulis.
Screening saham ini disusun dari beberapa variabel yaitu nilai MA, Market Cap, ROE, 1 Day Price Change, dan Daily Volume. Hasil screening ini saya sesuaikan untuk memanfaatkan pergerakan harga yang mungkin melakukan rebound dari nilai MA50-nya (atau di sekitar Lower Bjorgum Key Level).
Bjorgum Key Level diciptakan oleh pengguna TradingView bernama Bjorgum untuk memperkirakan nilai penting dari zona Support dan Resistance yang saling tumpang tindih sehingga membentuk daerah “Supply & Demand”
Info lebih lanjut:



Karena keterbatasan simbol yang dapat di-tag dalam satu postingan dan sekaligus menjaga relevansi, hanya 5 emiten yang saya pilih secara acak untuk saya cantumkan. Jika Anda tidak ingin ketinggalan mengenai hasil screening yang saya lakukan, silahkan Follow akun saya untuk mendapatkan update secara berkala. Terima kasih. 🙏

Komentar pribadi:
Kondisi pasar yang memerah saat ini bisa dijadikan bahan pertimbangan bagi semua pemain pasar terhadap portofolionya masing-masing. Jika Anda berfokus pada trading, selalu patuhi trade-plan yang sudah Anda buat sebelumnya. Jika Anda berfokus pada investasi, manfaatkan kesempatan untuk mencari saham yang sedang ""diskon"" untuk melakukan entri.","9 May 22, 21:38",MGRO
Laporan Bulanan Registrasi Pemegang Efek [MGRO],"9 May 22, 10:40",MGRO
"Daripada larang ekspor sawit, pemerintah bisa cabut HGU lahan sawit bagi pengusaha yang mainin harga dan stok minyak goreng dalam negri.
Seluruh lahan sawit statusnya tidak ada yang Hak Milik, yang bandel, cabut saja haknya, kasih ke yang taat aturan.

$AALI $SIMP $TBLA $LSIP $MGRO","6 May 22, 20:52",MGRO
Penyampaian Laporan Tahunan dan Berkelanjutan (KOREKSI) [MGRO],"29 Apr 22, 12:20",MGRO
Laporan Informasi atau Fakta Material Pemberian jaminan perusahaan kepada kreditur untuk menjamin pelunasan kredit entitas dari entitas anak [MGRO],"29 Apr 22, 11:50",MGRO
Pemanggilan Rapat Umum Pemegang Saham Tahunan [MGRO],"29 Apr 22, 11:10",MGRO
Laporan Informasi atau Fakta Material Pemberian jaminan perusahaan dari entitas anak kepada kreditur untuk menjamin pelunasan hutang entitas dari entitas anak [MGRO],"28 Apr 22, 17:30",MGRO
@TengkuYoung rbdpo ini cuma dari $MGRO yg bikin? atau ada emiten lain yah,"26 Apr 22, 12:38",MGRO
Penyampaian Laporan Tahunan [MGRO],"25 Apr 22, 11:40",MGRO
"Hasil Screening Saham Swing Akhir Pekan [24/04/2022] (24 saham)
Disclaimer: DYOR. Hasil screening ini hanyalah sebagai panduan bagi trader ataupun investor untuk mempertimbangkan emiten yang tertulis sebagai langkah awal untuk dapat dianalisis lebih lanjut. Postingan ini juga bukan merupakan ajakan untuk membeli maupun menjual emiten yang tertulis.
Screening saham ini disusun dari beberapa variabel yaitu nilai MA, Market Cap, ROE, 1 Day Price Change, dan Daily Volume. Hasil screening ini saya sesuaikan untuk memanfaatkan pergerakan harga yang mungkin melakukan rebound dari nilai MA50-nya (atau di sekitar Lower Bjorgum Key Level).
Bjorgum Key Level diciptakan oleh pengguna TradingView bernama Bjorgum untuk memperkirakan nilai penting dari zona Support dan Resistance yang saling tumpang tindih sehingga membentuk daerah “Supply & Demand”
Info lebih lanjut:



Karena keterbatasan simbol yang dapat di-tag dalam satu postingan dan sekaligus menjaga relevansi, hanya 5 emiten yang saya pilih secara acak untuk saya cantumkan. Jika Anda tidak ingin ketinggalan mengenai hasil screening yang saya lakukan, silahkan Follow akun saya untuk mendapatkan update secara berkala. Terima kasih. 🙏","24 Apr 22, 22:05",MGRO
Pemberitahuan Rencana Rapat Umum Pemegang Saham Tahunan (KOREKSI) [MGRO],"22 Apr 22, 14:20",MGRO
"News Update
👉 Bergerak liar, IHSG sesi I di tutup naik 0,29% di level 7,220 Net Buy Asing Rp 341M.
👉 Riau bakal punya PLTS terbesar di dunia senilai Rp 71,8 Triliun.
👉 Center Of Reform on Economics (CORE) memperkirakan pertumbuhan ekonomi Indonesia berkisar 4,5 hingga 5% pada 2022
👉 $WEHA berhasil catatkan penjualan di Q I/2022 menjadi 78% menjadi Rp 33M.
👉 $BMRI kembali masuk daftar World's Best Bank 2022 versi Forbes.
👉 $ASII akan membagikan deviden tunai sebesar Rp 7,85T atau Rp 239/saham
👉 Di dukung Lonjakan Harga CPO, $MGRO bidik pendapatan Rp 12 Triliun.
👉 Buat Modal Kerja, dapat kucuran kredit sebesar Rp 200M dari Bank JTrust.","20 Apr 22, 12:12",MGRO
Pengumuman RUPS [MGRO],"14 Apr 22, 12:00",MGRO
Laporan Informasi atau Fakta Material Penerbitan Medium Term Notes (MTN) [MGRO],"14 Apr 22, 12:00",MGRO
"$MGRO diterawang lewat ichimoku


😀

$IHSG","14 Apr 22, 04:01",MGRO
"Tahun Sebelumnya Merugi, Pada 2021 MGRO Berhasil Raup Laba Sebesar Rp 78,53 Miliar
Ipotnews - Ditopang naiknya harga minyak sawit dan turunannya, tahun lalu PT Mahkota Group Tbk (MGRO) berhasil membukukan pendapatan sebesar Rp 7,31 triliun atau tumbuh 78,29% (yoy) dibandingkan pendapatan MGRO pada tahun 2020 sebesar Rp 4,10 triliun.Laporan keuangan di Bursa Efek Indonesia (BEI) se...","11 Apr 22, 14:27",MGRO
"News Update
👉 Jumat berkah, IHSG ditutup menguat 1,17% ke level ATH 7,210 Asing net buy Rp 1,28T
👉 Uni Eropa dan negara sekutu AS berencana melarang Batubara Rusia.
👉 Penutupan pasar hari ini, Rupiah melemah tipis 0,01% di level Rp 14,360/usd
👉 Emiten Kelapa sawit $MGRO berencana terbitkan EBUS dengan pokok Rp 90M dan bunga 9%.
👉 Hary Tanoe berencana garap potensi IKN lewat $KPIG
👉 Concordant Investment Pte Ltd, 1 April lalu menjual 4% kepemilikan $SIDO senilai Rp 1,08T
👉 Erick Thohir: adalah tulang punggung ekonomi digital RI
👉 alokasikan 30% laba bersih 2021 sebagai deviden, sebesar Rp 216,27M atau Rp 23,97/saham.","8 Apr 22, 15:13",MGRO
Laporan Bulanan Registrasi Pemegang Efek [MGRO],"7 Apr 22, 13:20",MGRO
"$MGRO pada Q4 2021 membukukan Laba Bersih Rp 29 B atau naik 298.3% dibanding Q4 2020 sebesar Rp (15 B). Pada perdagangan saat ini, PE Ratio (TTM) perseroan berada di level 40.05x.

Pendapatan meningkat 61.9% menjadi Rp 2,543 B. Gross Profit Margin di kuartal ini adalah 9.0% dibandingkan dengan 4.0% di periode yang sama tahun lalu. Laba Kotor tercatat naik 261.4% menjadi Rp 227.62 B.

Sementara itu Beban Keuangan $MGRO tercatat sebesar Rp (7 B).

Dari sisi Arus Kas, melaporkan negative Operating Cashflow sebesar Rp (27 B). Selain itu, emiten telah menyerap Capex pada periode ini senilai Rp (13 B) sehingga Free Cash Flow tercatat Rp (39 B).

Data tersaji dalam kuartalan, bukan year to date.

Selengkapnya Data Finansial bisa diakses","2 Apr 22, 12:14",MGRO
Penyampaian Bukti Iklan Informasi Laporan Keuangan Tahunan [MGRO],"1 Apr 22, 12:30",MGRO
Penyampaian Laporan Keuangan Tahunan [MGRO],"31 Mar 22, 08:40",MGRO
$MGRO,"29 Mar 22, 02:28",MGRO
"Review Saham Part 470 telah tersedia, ada saham : $BBKP, $ARCI, $TBLA, $SSMS, DSNG, $MGRO
bisa klik link dibawah ini :

https://cutt.ly/KSgK8xa

Semoga membantu ya","18 Mar 22, 22:02",MGRO
Laporan Bulanan Registrasi Pemegang Efek [MGRO],"8 Mar 22, 15:20",MGRO
"$UNVR

Analisa salah satu Admin Robin Hold yang pakar dengan Elliot Wave Analysis. Bapak Henry Widjaja.

IMHO. DYOR. DISC ON. KAYA!!!!

Trade bareng Robin, rock on and rob, slice of robin daily trading life. Masuk Bareng Robin disaham² pilihan dia. grup edukasi tentang saham FREE. setiap minggu ada update video edukasi FREE. Stockpick bagger FREE. Materi ZOOM FREE. Grup FREE rasa PREMIUM dengan mengikuti link telegram dibawah ini gaesInstagram Robin klik disini



Grup Telegram Robin klik disini



Stockbit Robin disini klik disini



Channel Youtube Robin Hold klik disini



Channel Facebook Robin Hold klik disini



Robin Club House","6 Mar 22, 18:30",MGRO
$MGRO Jejak,"4 Mar 22, 10:51",MGRO
"$MGRO sayang bgt kepentok atap, nunggu aja dlu","23 Feb 22, 09:10",MGRO
Laporan Bulanan Registrasi Pemegang Efek [MGRO],"8 Feb 22, 14:50",MGRO
"Bos Emiten Sawit Bakal Makin Tajir, nih!
Jakarta, CNBC Indonesia - Saham emiten produsen minyak mentah sawit (crude palm oil/CPO) menguat ke zona hijau pada awal perdagangan hari ini, Senin (31/1/2022), seiring harga CPO melesat tinggi selama sepekan lalu.Berikut kinerja saham CPO, mengacu pada data Bursa Efek Indonesia (BEI), pukul 09.37 ...","31 Jan 22, 15:56",MGRO
$MGRO,"21 Jan 22, 00:53",MGRO
"$MGRO silahkan dicicil masih membentuk higher high, selain itu saham ini membentuk box yang jika ditembus akan memberikan kenaikan signifikan","13 Jan 22, 22:33",MGRO
"$MGRO 07 Jan 22
Shareholder : Mahkota Global Investama
Type : Local
Bought : +800,000,000 (+22.51%)
Current : 1,991,490,100 (56.03%)
Previous : 1,191,490,100 (33.52%)","11 Jan 22, 14:22",MGRO
Laporan Bulanan Registrasi Pemegang Efek [MGRO],"10 Jan 22, 12:20",MGRO
"Analisa $DIVA $MGRO $SSIA $TSPC $MARK
https://youtu.be/fwTWijgJ5HE","30 Dec 21, 17:29",MGRO
"$MGRO
Buy if break 875

rekom live saat market berjalan, klik link di bio!","24 Dec 21, 08:37",MGRO
$MGRO tes akurasi teknikal,"23 Dec 21, 13:54",MGRO
"$MGRO 21 Dec 21
Shareholder : Maybank Singapore
Type : Foreign
Bought : +800,000,000 (+22.51%)
Current : 800,000,000 (22.51%)
Previous : 0 (0%)","23 Dec 21, 10:25",MGRO
"$MGRO 21 Dec 21
Shareholder : Mahkota Global Investama
Type : Local
Sold : -800,000,000 (-22.51%)
Current : 1,191,490,100 (33.52%)
Previous : 1,991,490,100 (56.03%)","23 Dec 21, 10:25",MGRO
"Analisa $SGER $ACES $SMCB $MGRO $VICI
https://bit.ly/3H3YbuP","22 Dec 21, 19:21",MGRO
"Super! Saham-saham Produsen Sawit Ikut Melambung
Jakarta, CNBC Indonesia - Saham emiten produsen minyak sawit mentah (crude palm oil/CPO) menghijau pada awal perdagangan hari ini, Rabu (22/12/2021), di tengah harga CPO kembali berusaha menguat kembali (rebound).Berikut kenaikan saham CPO mengacu pada data Bursa Efek Indonesia (BEI) pada pukul 09.4...","22 Dec 21, 10:25",MGRO
$MGRO mengundang $TMAS $BGTG $KLBF $BEBS,"16 Dec 21, 10:06",MGRO
$MGRO mengundang $IHSG,"16 Dec 21, 10:03",MGRO
Laporan Bulanan Registrasi Pemegang Efek [MGRO],"8 Dec 21, 14:00",MGRO
,,MGRO
at $ANJT i believe cuan luber2 in 12 months at the latest 😁,"15 Dec 22, 14:13",ANJT
$ANJT beli di harga ini bisa ga,"15 Dec 22, 14:12",ANJT
"$ANJT produknya juga ada edamame, export edamame ke jepang.","15 Dec 22, 09:18",ANJT
"$ANJT waktu bandar kasih murah masih nawar sadis, giliran digoreng baru rebutan beli.. $IHSG $CPO 🌴🦬","14 Dec 22, 16:24",ANJT
Lebih lawak ritel nya.. Dikasih harga murah pada gak mau jebolin resistance nya.. Pada gak mau HAKA $ANJT😀,"13 Dec 22, 11:04",ANJT
